NUM,W1,W2,W3,W4,W5,L1,L2,L3,L4,L5,S21M,S21P,S21M.1,S21P.1,S21M.2,S21P.2,S21M.3,S21P.3,S21M.4,S21P.4,S21M.5,S21P.5,S21M.6,S21P.6,S21M.7,S21P.7,S21M.8,S21P.8,S21M.9,S21P.9,S21M.10,S21P.10,S21M.11,S21P.11,S21M.12,S21P.12,S21M.13,S21P.13,S21M.14,S21P.14,S21M.15,S21P.15,W6,L6
42,6818.79197710104,291.151864762079,6807.37819642587,292.12232401482,6807.69480107558,4.630015067751,14.3791894106298,12.1781497120047,7.0345467376647,2.4492222801227,0.979,-0.194,0.554,-0.826,-0.221,-0.956,-0.823,-0.405,-0.657,0.338,-0.126,0.476,0.114,0.282,0.146,0.127,0.125,0.047,0.1,0.009,0.082,-0.012,0.072,-0.025,0.067,-0.037,0.07,-0.055,0.083,-0.092,0.103,-0.17,0.0,0.0
43,6809.44450538951,310.857346116999,6801.91988742744,290.027192726261,6810.60564993677,3.41126144637772,7.9589031571773,11.4751266675844,12.0854571635011,2.58164956411089,0.982,-0.18,0.613,-0.783,-0.082,-0.979,-0.726,-0.608,-0.838,0.138,-0.319,0.55,0.082,0.39,0.163,0.182,0.143,0.071,0.111,0.02,0.087,-0.005,0.071,-0.018,0.061,-0.026,0.057,-0.035,0.057,-0.047,0.061,-0.062,0.0,0.0
44,6809.00833625684,305.668501712978,6805.22294225262,303.875432365699,6803.82120100505,3.79459169713979,13.1324783458987,9.26494114805564,7.51780176593046,2.14259944315824,0.984,-0.171,0.651,-0.753,0.009,-0.99,-0.655,-0.718,-0.896,-0.005,-0.457,0.525,0.008,0.452,0.149,0.24,0.15,0.107,0.123,0.041,0.098,0.008,0.08,-0.01,0.068,-0.02,0.061,-0.029,0.058,-0.038,0.059,-0.048,0.0,0.0
45,6809.83869452485,305.950583989665,6806.042056664,296.750841976376,6803.77718520575,2.83121543605227,11.9668733867738,12.4368970270617,8.43310634742227,3.62746543325616,0.981,-0.187,0.583,-0.805,-0.149,-0.971,-0.787,-0.525,-0.786,0.264,-0.193,0.552,0.128,0.327,0.163,0.137,0.132,0.047,0.101,0.007,0.079,-0.012,0.065,-0.023,0.058,-0.031,0.056,-0.041,0.06,-0.059,0.069,-0.086,0.0,0.0
46,6801.19535572465,293.946624989998,6809.69446125215,310.900053129283,6807.2717895288,4.92191336426045,8.1559222124832,6.14464612753581,8.81303880095987,4.89409673005395,0.986,-0.159,0.696,-0.713,0.122,-0.985,-0.506,-0.833,-0.887,-0.325,-0.894,0.333,-0.259,0.928,0.437,0.408,0.284,0.031,0.149,-0.038,0.084,-0.044,0.051,-0.04,0.033,-0.034,0.022,-0.03,0.016,-0.027,0.013,-0.026,0.0,0.0
47,6809.64285701178,292.768201258631,6804.21729894387,299.392407379426,6814.64431804655,3.41950686071982,9.0662884082825,12.1170302397684,12.0344201048494,1.55561292974033,0.982,-0.182,0.602,-0.791,-0.109,-0.976,-0.753,-0.561,-0.772,0.2,-0.252,0.487,0.054,0.335,0.125,0.176,0.122,0.086,0.105,0.038,0.09,0.011,0.08,-0.005,0.075,-0.018,0.076,-0.032,0.083,-0.051,0.096,-0.078,0.0,0.0
48,6815.06399315952,296.813580748359,6811.48730976972,308.265310900525,6812.01635298192,4.75938812015805,12.3645080378014,9.48028241246918,7.56585034813146,2.36861047075179,0.983,-0.176,0.632,-0.769,-0.037,-0.992,-0.708,-0.676,-0.906,0.087,-0.372,0.596,0.096,0.426,0.181,0.185,0.15,0.064,0.111,0.013,0.083,-0.01,0.064,-0.02,0.052,-0.026,0.045,-0.031,0.041,-0.037,0.04,-0.044,0.0,0.0
49,6808.6508175335,309.679916378655,6809.42876157816,310.235780208447,6806.98585116646,2.84229006290514,9.917383331478,15.7723276972363,10.6028423831465,2.16355448707878,0.979,-0.196,0.541,-0.832,-0.246,-0.936,-0.801,-0.356,-0.595,0.313,-0.141,0.419,0.07,0.276,0.121,0.151,0.122,0.077,0.113,0.034,0.108,0.007,0.111,-0.015,0.131,-0.046,0.202,-0.138,-0.595,-0.664,-0.243,0.07,0.0,0.0
50,6802.27310930994,308.962911136603,6811.62125723115,296.203063542927,6811.08827160613,4.76641682045858,9.89421824042541,10.5215737978147,14.7964141013431,3.45031254768311,0.977,-0.205,0.506,-0.854,-0.304,-0.928,-0.893,-0.327,-0.646,0.553,0.109,0.51,0.211,0.161,0.145,0.031,0.095,-0.009,0.065,-0.022,0.048,-0.028,0.039,-0.031,0.034,-0.037,0.032,-0.047,0.032,-0.068,0.031,-0.105,0.0,0.0
51,6811.59168341903,294.263192473576,6815.62525544549,297.936667184495,6818.02366844874,4.23250317390369,14.1450598960244,7.89416071067815,10.4806191434385,3.74154727105707,0.98,-0.191,0.568,-0.812,-0.164,-0.964,-0.805,-0.539,-0.891,0.325,-0.08,0.696,0.242,0.274,0.185,0.066,0.119,0.001,0.079,-0.019,0.056,-0.026,0.042,-0.029,0.034,-0.032,0.03,-0.036,0.028,-0.044,0.028,-0.056,0.0,0.0
52,6813.53803344731,304.891352530434,6803.34184359751,294.79452517804,6803.18418440521,3.27572030890366,8.45934391145502,15.6044314505952,5.66698050077599,3.97555254695131,0.982,-0.18,0.607,-0.769,-0.048,-0.951,-0.65,-0.646,-0.855,0.001,-0.484,0.535,0.03,0.514,0.209,0.256,0.196,0.092,0.153,0.017,0.12,-0.017,0.1,-0.036,0.092,-0.053,0.099,-0.083,0.14,-0.193,-0.544,-0.719,0.0,0.0
53,6817.47025034684,298.540680824029,6818.81541799495,291.172385446007,6812.52438268883,2.08564436448603,12.5026709711291,12.1599140424964,12.5355692194454,2.12745417490225,0.979,-0.195,0.549,-0.828,-0.239,-0.962,-0.853,-0.347,-0.56,0.366,-0.098,0.393,0.069,0.24,0.104,0.132,0.102,0.07,0.093,0.034,0.086,0.011,0.084,-0.005,0.087,-0.021,0.098,-0.043,0.124,-0.087,0.162,-0.169,0.0,0.0
54,6813.44811032904,295.902325393459,6813.29861222292,300.937265518527,6812.85267334932,4.63603005721927,7.47887687547576,13.1881150282754,11.1197902917209,3.8717417602606,0.979,-0.193,0.557,-0.819,-0.193,-0.958,-0.819,-0.481,-0.801,0.342,-0.101,0.629,0.219,0.287,0.187,0.077,0.125,0.004,0.085,-0.02,0.061,-0.028,0.047,-0.033,0.04,-0.037,0.037,-0.045,0.04,-0.063,0.046,-0.094,0.0,0.0
55,6802.36545674273,297.792815509688,6816.1379797541,295.259231721949,6801.69903765227,1.00768593646069,14.3126114671102,11.2280440697049,10.29910902221,1.2978620681278,0.982,-0.18,0.614,-0.778,-0.088,-0.982,-0.743,-0.536,-0.663,0.162,-0.271,0.345,-0.055,0.284,0.035,0.202,0.071,0.142,0.086,0.1,0.096,0.07,0.105,0.048,0.118,0.027,0.14,0.002,0.177,-0.039,0.22,-0.105,0.0,0.0
56,6813.24593609335,307.464445900543,6803.86541175041,290.597386708155,6816.92686675315,1.55073241033398,7.02997195058019,11.4545327941348,14.3199499286956,4.8035074721686,0.981,-0.187,0.584,-0.806,-0.157,-0.974,-0.798,-0.488,-0.704,0.275,-0.188,0.461,0.066,0.302,0.123,0.159,0.119,0.077,0.103,0.033,0.09,0.007,0.082,-0.009,0.079,-0.023,0.083,-0.04,0.097,-0.07,0.121,-0.12,0.0,0.0
57,6811.21624243888,307.838978266962,6804.84451244235,303.336810585962,6809.18119123612,1.22476720399804,9.35516595683482,6.73376428987867,12.9293304359889,1.11116483349189,0.987,-0.148,0.73,-0.661,0.243,-0.945,-0.348,-0.916,-0.834,-0.465,-0.775,0.199,-0.347,0.446,-0.065,0.377,0.053,0.265,0.095,0.178,0.107,0.119,0.108,0.078,0.107,0.05,0.107,0.028,0.108,0.01,0.112,-0.004,0.0,0.0
58,6809.64584329498,297.300492357113,6814.18581227863,303.533652631747,6811.41886304443,3.15276866870143,10.6879557077779,9.09392814159645,12.5144697163557,2.26218132006365,0.982,-0.179,0.618,-0.776,-0.059,-0.986,-0.736,-0.653,-0.898,0.166,-0.279,0.59,0.105,0.368,0.158,0.165,0.133,0.065,0.104,0.02,0.081,-0.003,0.066,-0.015,0.057,-0.023,0.052,-0.03,0.05,-0.039,0.051,-0.049,0.0,0.0
59,6811.93932553057,296.536900219885,6807.51222767306,307.824405176783,6810.31007763517,4.44483768496137,6.6683946152646,14.6026034662342,11.5791859605336,2.72435268078647,0.98,-0.192,0.559,-0.814,-0.18,-0.94,-0.76,-0.481,-0.758,0.238,-0.217,0.556,0.138,0.348,0.181,0.142,0.146,0.043,0.112,0.001,0.089,-0.02,0.077,-0.033,0.073,-0.046,0.079,-0.071,0.106,-0.146,0.069,-0.5,0.0,0.0
60,6814.59686143178,304.577232983953,6816.94330541049,306.354220330981,6812.4591062774,4.42971333248197,5.62318832215213,11.6866121496163,10.6972733862055,4.9192075781811,0.982,-0.18,0.613,-0.778,-0.065,-0.978,-0.71,-0.639,-0.888,0.074,-0.436,0.63,0.156,0.509,0.257,0.167,0.177,0.02,0.112,-0.023,0.073,-0.034,0.051,-0.036,0.039,-0.037,0.031,-0.039,0.027,-0.043,0.026,-0.05,0.0,0.0
61,6806.00963047158,309.597191631257,6818.61190272305,307.718254583149,6805.43105088904,4.90359245115371,14.8403530893582,8.62619464430225,12.9879940044616,3.15255236141835,0.976,-0.207,0.497,-0.854,-0.307,-0.928,-0.929,-0.326,-0.616,0.635,0.155,0.471,0.204,0.138,0.137,0.026,0.091,-0.009,0.064,-0.022,0.048,-0.027,0.04,-0.032,0.035,-0.038,0.034,-0.05,0.036,-0.074,0.036,-0.116,0.0,0.0
62,6804.35949269469,300.658243658119,6811.54340434936,299.22194089536,6810.82405573697,1.32958943960501,8.77212847018492,6.61729709233226,11.7683154750129,1.09007765259622,0.988,-0.141,0.753,-0.639,0.297,-0.934,-0.268,-0.945,-0.775,-0.579,-0.85,0.071,-0.46,0.437,-0.123,0.418,0.033,0.302,0.09,0.203,0.107,0.134,0.108,0.088,0.105,0.056,0.101,0.033,0.099,0.015,0.098,0.004,0.0,0.0
63,6810.43954901706,301.247052173195,6817.76391791879,293.01125269746,6811.42309185072,1.65379366599507,7.68120735524974,9.47904657307745,14.3042811488163,2.70438422654447,0.983,-0.171,0.648,-0.752,0.005,-0.983,-0.651,-0.695,-0.838,0.004,-0.43,0.445,-0.051,0.405,0.094,0.253,0.124,0.141,0.119,0.074,0.107,0.035,0.097,0.01,0.09,-0.007,0.089,-0.022,0.093,-0.041,0.102,-0.063,0.0,0.0
64,6807.89268898785,304.503608003979,6804.11219042346,307.179480222585,6806.07832356297,3.51474376841128,13.1477367355308,14.8599408300525,12.6511752448657,3.82655002639733,0.972,-0.225,0.413,-0.904,-0.504,-0.843,-0.884,0.055,-0.224,0.539,0.126,0.285,0.143,0.103,0.11,0.028,0.083,-0.003,0.067,-0.018,0.059,-0.029,0.059,-0.042,0.069,-0.071,0.101,-0.172,-0.811,-0.136,-0.174,0.17,0.0,0.0
65,6805.69079640513,306.531202116127,6813.46757748067,293.337811795702,6803.36766028917,2.31495239764159,7.44868062187387,6.45886706979161,11.8555207152183,2.88748106121791,0.987,-0.149,0.729,-0.674,0.218,-0.96,-0.374,-0.899,-0.83,-0.478,-0.886,0.187,-0.399,0.622,0.065,0.494,0.19,0.252,0.177,0.108,0.14,0.038,0.108,0.005,0.085,-0.012,0.069,-0.021,0.058,-0.027,0.053,-0.031,0.0,0.0
66,6809.45696573483,294.247965835041,6805.17614263708,303.925894226552,6813.08011418249,4.47830222076292,12.222341482494,13.4992957549895,9.72980052696982,2.32612197177841,0.978,-0.201,0.526,-0.844,-0.28,-0.947,-0.885,-0.321,-0.574,0.462,-0.009,0.443,0.14,0.213,0.134,0.085,0.106,0.027,0.084,0.0003568,0.07,-0.014,0.062,-0.025,0.061,-0.036,0.067,-0.055,0.088,-0.104,0.121,-0.239,0.0,0.0
67,6809.22958758528,296.095970718121,6807.49822449923,296.975730563077,6804.83580555057,4.69464145865972,7.71025319936568,7.24229858982766,6.47672184563223,3.9076524235773,0.988,-0.147,0.738,-0.668,0.238,-0.965,-0.359,-0.925,-0.83,-0.526,-0.97,0.107,-0.585,0.752,0.208,0.696,0.347,0.207,0.222,0.019,0.132,-0.028,0.081,-0.037,0.053,-0.036,0.036,-0.033,0.026,-0.03,0.021,-0.028,0.0,0.0
68,6815.7239342545,300.317448333016,6818.77764084889,301.680299407663,6801.01494790089,3.61685493835992,10.0741640053237,12.4255381954896,10.3808307458518,4.91610112756656,0.979,-0.197,0.541,-0.834,-0.237,-0.961,-0.883,-0.422,-0.737,0.483,0.034,0.568,0.214,0.208,0.159,0.049,0.104,-0.003,0.071,-0.019,0.051,-0.025,0.04,-0.029,0.034,-0.032,0.031,-0.039,0.032,-0.051,0.036,-0.071,0.0,0.0
69,6802.93100238369,308.197904450082,6804.29156000192,301.328720877727,6811.82299200816,2.38722469459991,6.45503600839945,9.14836786569258,5.13973200845792,2.55632000785817,0.991,-0.128,0.798,-0.593,0.403,-0.902,-0.1,-0.974,-0.58,-0.774,-0.883,-0.326,-0.847,0.23,-0.454,0.593,-0.022,0.562,0.176,0.35,0.204,0.177,0.176,0.077,0.14,0.025,0.111,-0.002,0.089,-0.016,0.077,-0.022,0.0,0.0
70,6802.25770854493,305.375347723861,6809.46305033986,304.885758684413,6804.81900213417,2.60382396494265,8.89518938930592,15.0960548236485,9.25706849201746,4.44361354604783,0.979,-0.193,0.557,-0.817,-0.192,-0.953,-0.81,-0.464,-0.734,0.325,-0.137,0.533,0.14,0.3,0.163,0.125,0.133,0.042,0.105,0.003,0.086,-0.016,0.076,-0.029,0.075,-0.045,0.088,-0.075,0.137,-0.201,-0.746,-0.293,0.0,0.0
71,6806.75850637411,298.016904475427,6804.87925088994,293.380938466,6814.83796564121,1.47040373561107,11.2331316052261,10.0540923937768,14.3742844314315,1.66922439344119,0.981,-0.183,0.602,-0.785,-0.101,-0.983,-0.782,-0.546,-0.706,0.232,-0.227,0.412,0.006,0.296,0.08,0.184,0.097,0.112,0.098,0.067,0.096,0.038,0.095,0.017,0.098,-0.001,0.107,-0.022,0.126,-0.053,0.148,-0.098,0.0,0.0
72,6802.41638162654,291.246861552049,6818.98402844104,305.439358165152,6815.28266853041,1.45373827135597,5.17235734413837,13.7792929069401,10.0823254144764,3.58479939908712,0.985,-0.166,0.664,-0.735,0.048,-0.972,-0.579,-0.725,-0.808,-0.112,-0.525,0.353,-0.158,0.421,0.043,0.313,0.116,0.198,0.132,0.117,0.129,0.064,0.123,0.029,0.12,0.004,0.125,-0.018,0.145,-0.05,0.181,-0.098,0.0,0.0
73,6814.3573703207,301.313211133926,6814.09978366819,291.560225299509,6813.50639122873,1.52166502181405,11.8728024198028,14.5631709267066,11.4871617437046,4.49367513034263,0.976,-0.208,0.489,-0.865,-0.357,-0.91,-0.877,-0.182,-0.429,0.466,0.015,0.362,0.114,0.18,0.113,0.083,0.097,0.035,0.085,0.009,0.078,-0.007,0.078,-0.022,0.088,-0.043,0.119,-0.092,0.177,-0.374,-0.572,-0.026,0.0,0.0
74,6813.29723961271,291.488934876508,6807.51685253153,301.644761628712,6818.11677854141,2.34670634469789,9.71130403212043,11.3710538899052,7.46318486671939,3.06336112827684,0.985,-0.165,0.673,-0.733,0.064,-0.984,-0.58,-0.769,-0.888,-0.139,-0.583,0.453,-0.084,0.503,0.13,0.299,0.157,0.144,0.135,0.061,0.109,0.019,0.088,-0.003,0.074,-0.016,0.066,-0.025,0.062,-0.033,0.062,-0.041,0.0,0.0
75,6804.95731244587,308.791140178882,6804.12961773276,293.085068534965,6815.17590377895,3.20370433807617,12.4878269457092,7.78390631227556,14.5981836097587,1.68644115790719,0.98,-0.186,0.588,-0.787,-0.097,-0.967,-0.769,-0.608,-0.863,0.262,-0.189,0.568,0.114,0.322,0.147,0.149,0.127,0.064,0.104,0.022,0.087,-0.0003496,0.076,-0.015,0.07,-0.027,0.069,-0.041,0.072,-0.062,0.077,-0.09,0.0,0.0
76,6803.24313967331,304.548024226954,6803.24687496446,302.79401298375,6805.39582009024,1.95893183890126,12.0540696212934,11.1301610725027,14.7335073424517,3.06829152743826,0.977,-0.201,0.525,-0.841,-0.278,-0.951,-0.897,-0.303,-0.529,0.456,-0.022,0.405,0.112,0.211,0.119,0.099,0.103,0.043,0.088,0.013,0.078,-0.005,0.073,-0.019,0.074,-0.033,0.082,-0.056,0.102,-0.106,0.123,-0.203,0.0,0.0
77,6814.89702348198,306.306188389644,6809.86193658811,293.050275661947,6809.57804730946,4.14579818452561,12.49097749484,9.64281414672097,14.8871281808165,4.59496126736577,0.975,-0.214,0.467,-0.873,-0.376,-0.907,-0.958,-0.207,-0.466,0.695,0.203,0.389,0.192,0.095,0.121,0.008,0.077,-0.017,0.053,-0.025,0.04,-0.028,0.033,-0.031,0.029,-0.037,0.028,-0.049,0.029,-0.076,0.026,-0.124,0.0,0.0
78,6805.83195230266,296.699828046039,6814.17061739632,298.451997471825,6805.83068958385,3.14984157639507,5.72350653235086,9.52575322402352,14.2791913108059,4.67647356749523,0.982,-0.179,0.618,-0.78,-0.074,-0.978,-0.703,-0.606,-0.813,0.077,-0.406,0.513,0.042,0.46,0.193,0.225,0.175,0.075,0.13,0.009,0.095,-0.018,0.073,-0.03,0.059,-0.038,0.052,-0.045,0.049,-0.057,0.05,-0.074,0.0,0.0
79,6805.1660238542,301.559364728551,6807.5172184192,298.190923334929,6817.79480344013,2.20246836943133,5.06132559176936,6.43269861514594,12.1029067276505,1.00577455136987,0.99,-0.13,0.789,-0.602,0.373,-0.903,-0.134,-0.937,-0.568,-0.7,-0.794,-0.279,-0.736,0.174,-0.439,0.458,-0.116,0.478,0.074,0.358,0.145,0.231,0.157,0.139,0.148,0.079,0.135,0.039,0.123,0.013,0.115,-0.003,0.0,0.0
80,6805.82442549619,297.303760076542,6815.84934169599,290.91123815003,6811.41376723515,2.72575317205854,9.78199552428057,15.2444303160746,7.27646235625912,4.18388659091685,0.98,-0.189,0.572,-0.804,-0.151,-0.951,-0.756,-0.52,-0.784,0.22,-0.239,0.555,0.121,0.36,0.176,0.156,0.148,0.054,0.116,0.008,0.094,-0.015,0.082,-0.03,0.08,-0.045,0.091,-0.075,0.138,-0.19,-0.698,-0.534,0.0,0.0
81,6817.77978078512,310.160588795982,6812.61468807845,292.978358038048,6815.68233835044,1.03722720493563,9.74500288255958,10.0876243669348,14.2446607394221,2.09807021640283,0.982,-0.175,0.632,-0.763,-0.034,-0.988,-0.714,-0.633,-0.765,0.12,-0.318,0.402,-0.043,0.325,0.058,0.215,0.089,0.138,0.096,0.088,0.096,0.055,0.097,0.032,0.1,0.014,0.109,-0.005,0.127,-0.03,0.151,-0.062,0.0,0.0
82,6805.64538234792,298.523969232881,6818.48980369655,297.247942867407,6813.43070177096,2.91999414139754,13.3886035140627,10.559450736219,8.74740578470256,1.6001052577103,0.982,-0.177,0.626,-0.773,-0.056,-0.988,-0.728,-0.624,-0.801,0.142,-0.307,0.466,0.01,0.351,0.104,0.204,0.116,0.11,0.107,0.056,0.095,0.025,0.086,0.005,0.082,-0.009,0.082,-0.023,0.088,-0.041,0.099,-0.062,0.0,0.0
83,6801.54647791437,293.592099174268,6810.7198651069,305.009736223477,6818.21496970839,3.85735299676361,5.54065375239674,7.75559386620212,8.51970666870753,3.15273586226709,0.989,-0.142,0.755,-0.649,0.281,-0.951,-0.291,-0.939,-0.763,-0.596,-0.949,-0.018,-0.681,0.592,-0.017,0.72,0.287,0.349,0.247,0.104,0.168,0.011,0.112,-0.02,0.077,-0.029,0.055,-0.031,0.041,-0.031,0.034,-0.031,0.0,0.0
84,6808.6330089773,300.917508287347,6816.90219293531,291.2905367054,6809.81873136206,1.34848887778415,6.86468542830064,12.6409006081007,13.8866338170112,3.38515781356626,0.982,-0.182,0.602,-0.792,-0.119,-0.973,-0.744,-0.52,-0.695,0.178,-0.268,0.405,-0.008,0.317,0.084,0.201,0.107,0.12,0.107,0.069,0.103,0.037,0.102,0.014,0.106,-0.005,0.12,-0.028,0.153,-0.069,0.207,-0.15,0.0,0.0
85,6807.86396973647,308.184633262162,6806.64583317716,298.7312097461,6813.72179260795,1.68837013191686,12.8387374984523,9.0224787521996,9.34834206419738,1.07408541986636,0.985,-0.161,0.688,-0.714,0.109,-0.983,-0.558,-0.805,-0.862,-0.139,-0.524,0.365,-0.153,0.393,0.018,0.283,0.079,0.187,0.097,0.121,0.099,0.078,0.098,0.049,0.097,0.028,0.098,0.011,0.103,-0.006,0.111,-0.02,0.0,0.0
86,6807.51220706779,291.531778628692,6809.06591176544,290.51402042874,6802.69233579812,2.68787615547391,7.52953785686584,15.76638792737,7.08350223502946,4.24717586300306,0.981,-0.182,0.603,-0.775,-0.064,-0.954,-0.676,-0.629,-0.849,0.056,-0.414,0.544,0.05,0.46,0.185,0.231,0.176,0.092,0.143,0.024,0.117,-0.009,0.102,-0.029,0.099,-0.049,0.114,-0.085,0.179,-0.264,-0.593,-0.022,0.0,0.0
87,6802.12408535479,295.496178930174,6812.80166094002,303.346594455962,6817.23262361692,4.00864372294363,9.75455709706521,12.2673764497569,8.28620404971566,4.2133868040962,0.981,-0.186,0.591,-0.798,-0.121,-0.979,-0.782,-0.583,-0.888,0.242,-0.207,0.672,0.209,0.348,0.2,0.103,0.136,0.014,0.091,-0.015,0.064,-0.025,0.048,-0.029,0.039,-0.032,0.034,-0.036,0.032,-0.044,0.034,-0.055,0.0,0.0
88,6812.5483640159,292.092221934047,6805.26848271447,297.463848837945,6818.34148156918,2.43443282898196,14.3741476737263,8.7232797064703,10.7146967721399,1.86893180465258,0.981,-0.18,0.615,-0.773,-0.056,-0.982,-0.738,-0.641,-0.843,0.176,-0.277,0.512,0.047,0.349,0.122,0.188,0.122,0.095,0.108,0.045,0.093,0.016,0.083,-0.002,0.078,-0.016,0.077,-0.03,0.082,-0.049,0.09,-0.072,0.0,0.0
89,6817.1177071505,306.462972242641,6801.72977831558,297.990153350169,6813.38307332654,2.08201083003613,7.4543238205992,10.3161788049315,8.75723424774206,4.2488635349775,0.986,-0.16,0.693,-0.714,0.119,-0.984,-0.524,-0.836,-0.928,-0.25,-0.703,0.456,-0.108,0.579,0.154,0.33,0.176,0.145,0.142,0.054,0.108,0.012,0.083,-0.008,0.066,-0.018,0.055,-0.024,0.048,-0.029,0.045,-0.033,0.0,0.0
90,6807.57031663222,290.288690099261,6816.3724039932,293.143062237055,6802.25162732571,4.35295302965956,7.07573110855838,11.8804764437123,13.8240119136095,2.1516844925908,0.98,-0.188,0.574,-0.808,-0.16,-0.947,-0.742,-0.507,-0.777,0.203,-0.244,0.557,0.127,0.354,0.174,0.146,0.14,0.048,0.107,0.006,0.084,-0.014,0.069,-0.026,0.062,-0.035,0.059,-0.048,0.062,-0.07,0.068,-0.104,0.0,0.0
91,6807.60532071588,298.626166522538,6817.70281213285,294.922723061612,6806.2786372569,4.20314179850092,5.19759729117348,13.5482020148982,11.4874084896609,3.01318579768494,0.982,-0.181,0.604,-0.781,-0.082,-0.953,-0.666,-0.595,-0.802,0.033,-0.447,0.503,0.028,0.485,0.199,0.24,0.183,0.083,0.139,0.013,0.105,-0.016,0.084,-0.031,0.072,-0.042,0.068,-0.054,0.072,-0.078,0.084,-0.119,0.0,0.0
92,6807.93399769083,310.084663355853,6807.15940153671,294.484383684224,6811.81005757558,4.96459519782752,10.7303734789818,14.9643297863974,10.0279951272333,2.67003059003614,0.977,-0.207,0.499,-0.856,-0.322,-0.924,-0.895,-0.266,-0.537,0.513,0.048,0.44,0.166,0.185,0.14,0.061,0.104,0.011,0.08,-0.011,0.066,-0.024,0.06,-0.034,0.062,-0.049,0.077,-0.087,0.115,-0.308,-0.395,0.167,0.0,0.0
93,6810.20629234558,295.038706849882,6810.30501967782,307.219015651349,6813.52448063673,2.65240309632537,9.63458329034035,9.534644911839,10.6996196884408,2.32601882110978,0.984,-0.166,0.668,-0.738,0.052,-0.992,-0.616,-0.771,-0.927,-0.075,-0.513,0.52,-0.018,0.469,0.138,0.255,0.145,0.12,0.121,0.05,0.097,0.016,0.079,-0.003,0.067,-0.014,0.059,-0.022,0.054,-0.029,0.053,-0.035,0.0,0.0
94,6805.16395750928,299.514067696271,6813.1225278915,297.008284840631,6801.54189497787,2.67039178530076,14.7674640151562,13.632620232732,5.37472196897653,1.78011157818519,0.981,-0.183,0.594,-0.794,-0.132,-0.946,-0.686,-0.493,-0.658,0.099,-0.331,0.355,-0.067,0.341,0.065,0.246,0.116,0.159,0.13,0.095,0.134,0.051,0.138,0.018,0.15,-0.013,0.181,-0.058,0.252,-0.177,0.267,-0.537,0.0,0.0
95,6811.95100599998,295.809345618844,6816.68133534182,290.188108904022,6815.32219230358,3.8651490654061,10.5143911950032,11.5912487793797,10.0518058968243,4.74533490322814,0.979,-0.195,0.552,-0.828,-0.216,-0.968,-0.871,-0.459,-0.789,0.457,0.022,0.607,0.227,0.216,0.164,0.047,0.105,-0.005,0.069,-0.021,0.049,-0.025,0.037,-0.027,0.03,-0.03,0.027,-0.034,0.026,-0.041,0.026,-0.052,0.0,0.0
96,6806.73510599794,290.941427491818,6806.2253255814,297.975629742957,6802.51155638715,1.09047793105216,10.2095447473235,11.0457922456296,11.4293547185517,1.56363535381887,0.984,-0.168,0.66,-0.744,0.021,-0.993,-0.66,-0.691,-0.78,0.025,-0.388,0.363,-0.098,0.334,0.026,0.238,0.072,0.161,0.088,0.108,0.092,0.072,0.094,0.047,0.097,0.028,0.103,0.012,0.116,-0.006,0.133,-0.024,0.0,0.0
97,6807.51154716619,303.972355184276,6813.66712508427,291.470373877082,6811.11251090868,4.65474189902312,6.21794221127197,15.5919516032839,12.8955153537585,3.98123002527828,0.976,-0.208,0.489,-0.854,-0.317,-0.892,-0.818,-0.289,-0.612,0.407,-0.027,0.524,0.204,0.239,0.177,0.064,0.125,-0.001,0.09,-0.026,0.071,-0.037,0.062,-0.048,0.063,-0.068,0.079,-0.128,-0.23,-0.681,-0.18,0.174,0.0,0.0
98,6808.77978338224,292.025582800548,6815.78860744537,306.136463246113,6807.26548960846,3.61893481911926,11.3248383832682,14.7528913870918,7.44961521697364,3.03956391234039,0.98,-0.193,0.559,-0.818,-0.195,-0.951,-0.794,-0.449,-0.706,0.29,-0.173,0.505,0.114,0.315,0.159,0.143,0.137,0.052,0.11,0.009,0.091,-0.013,0.081,-0.028,0.079,-0.044,0.091,-0.072,0.134,-0.173,-0.237,-0.782,0.0,0.0
99,6816.66762531274,293.242679568757,6814.52620151671,309.501351433346,6816.16973664605,1.97613546674476,7.90234422842806,14.3418744189542,7.18752447873286,1.64169011683338,0.986,-0.161,0.684,-0.718,0.093,-0.966,-0.517,-0.757,-0.776,-0.204,-0.579,0.261,-0.247,0.398,-0.026,0.339,0.078,0.242,0.118,0.161,0.13,0.104,0.134,0.064,0.14,0.034,0.157,0.008,0.199,-0.031,0.278,-0.107,0.0,0.0
