NUM,W1,W2,W3,W4,L1,L2,L3,L4,S21M,S21P,S21M.1,S21P.1,S21M.2,S21P.2,S21M.3,S21P.3,S21M.4,S21P.4,S21M.5,S21P.5,S21M.6,S21P.6,S21M.7,S21P.7,S21M.8,S21P.8,S21M.9,S21P.9,S21M.10,S21P.10,S21M.11,S21P.11,S21M.12,S21P.12,S21M.13,S21P.13,S21M.14,S21P.14,S21M.15,S21P.15,W5,W6,L5,L6
7149,6803.26518729222,297.413164861315,6817.69760406072,306.950668863698,5.42976341667258,13.5600018869855,7.4893846286995,3.9219540123365,0.988,-0.144,0.745,-0.66,0.243,-0.959,-0.366,-0.895,-0.783,-0.414,-0.685,0.153,-0.337,0.354,-0.105,0.314,-0.001,0.235,0.042,0.171,0.06,0.128,0.069,0.1,0.075,0.081,0.083,0.069,0.095,0.061,0.11,0.057,0.0,0.0,0.0,0.0
7150,6813.99123522022,304.334255643483,6806.38005500747,309.401740247931,2.10219190115639,6.00638888100829,6.03570826068898,4.02266368036604,0.995,-0.09,0.9,-0.431,0.69,-0.72,0.386,-0.918,0.02,-0.993,-0.365,-0.916,-0.695,-0.663,-0.854,-0.265,-0.762,0.127,-0.516,0.346,-0.28,0.389,-0.122,0.346,-0.03,0.284,0.019,0.226,0.044,0.18,0.054,0.152,0.0,0.0,0.0,0.0
7151,6815.90912568476,306.734190464434,6807.47859375804,305.527329303451,6.22794935512846,7.26934495416474,10.4796108389209,5.38680100359437,0.989,-0.142,0.751,-0.647,0.279,-0.937,-0.279,-0.93,-0.785,-0.577,-0.882,0.127,-0.386,0.496,-0.047,0.385,0.057,0.243,0.08,0.154,0.081,0.102,0.077,0.071,0.073,0.051,0.071,0.038,0.071,0.029,0.074,0.024,0.0,0.0,0.0,0.0
7152,6808.57552871777,302.16169368027,6806.39939210886,293.572800224536,5.93168010424982,8.08456663192366,6.69970313735105,5.65078505639158,0.991,-0.127,0.799,-0.594,0.398,-0.903,-0.103,-0.971,-0.593,-0.78,-0.945,-0.275,-0.757,0.396,-0.225,0.527,0.021,0.355,0.083,0.217,0.09,0.136,0.084,0.089,0.075,0.06,0.068,0.042,0.063,0.031,0.06,0.024,0.0,0.0,0.0,0.0
7153,6818.82289986833,299.19805629648,6812.04187325543,294.127694808457,6.36489103987598,6.18570456535459,12.2485102787478,3.84213035332964,0.989,-0.14,0.754,-0.631,0.31,-0.911,-0.212,-0.93,-0.71,-0.644,-0.89,-0.011,-0.504,0.433,-0.138,0.414,0.013,0.292,0.064,0.199,0.079,0.141,0.084,0.103,0.086,0.08,0.09,0.064,0.098,0.052,0.108,0.045,0.0,0.0,0.0,0.0
7154,6802.67101631038,298.245908988204,6810.36391483162,310.180699692804,5.15577752729848,7.01866228278185,12.1600741665442,4.03283780624559,0.989,-0.138,0.762,-0.629,0.315,-0.92,-0.224,-0.934,-0.711,-0.615,-0.837,-0.011,-0.494,0.38,-0.166,0.387,-0.013,0.289,0.047,0.206,0.069,0.15,0.077,0.113,0.082,0.089,0.088,0.073,0.097,0.062,0.109,0.056,0.0,0.0,0.0,0.0
7155,6802.93756672438,304.312151014696,6807.58130055914,306.88002992802,5.26247135209595,7.2398882963381,8.77457969565635,6.16684546272538,0.99,-0.133,0.783,-0.614,0.355,-0.918,-0.17,-0.959,-0.67,-0.71,-0.941,-0.12,-0.608,0.456,-0.146,0.469,0.035,0.307,0.08,0.191,0.085,0.123,0.08,0.082,0.074,0.058,0.068,0.042,0.065,0.031,0.064,0.025,0.0,0.0,0.0,0.0
7156,6807.88876280171,307.972232018976,6805.42986530158,303.37350482829,2.8986622232426,12.6439829607277,6.35964992482987,5.56347968147649,0.99,-0.13,0.791,-0.598,0.386,-0.906,-0.134,-0.97,-0.639,-0.715,-0.852,-0.159,-0.603,0.297,-0.265,0.389,-0.072,0.32,0.014,0.238,0.051,0.177,0.066,0.134,0.073,0.105,0.078,0.085,0.084,0.071,0.09,0.064,0.0,0.0,0.0,0.0
7157,6802.35718829251,306.059190828485,6804.33125311511,307.066689103443,4.96815840956745,9.29395056683026,13.1860053227824,2.08013789785033,0.988,-0.144,0.744,-0.649,0.263,-0.937,-0.32,-0.892,-0.73,-0.448,-0.667,0.071,-0.384,0.284,-0.175,0.292,-0.061,0.248,-0.0002376,0.203,0.034,0.169,0.057,0.145,0.077,0.128,0.1,0.118,0.134,0.111,0.176,0.105,0.0,0.0,0.0,0.0
7158,6816.16948809125,300.028497528781,6806.73579406949,297.099951784892,5.98245682980124,12.8112650246225,8.83605914442276,6.54683971606181,0.985,-0.161,0.686,-0.72,0.097,-0.985,-0.57,-0.805,-0.907,-0.103,-0.469,0.438,-0.077,0.371,0.044,0.229,0.07,0.141,0.072,0.091,0.069,0.063,0.066,0.045,0.066,0.034,0.07,0.026,0.078,0.02,0.089,0.015,0.0,0.0,0.0,0.0
7159,6818.51687490402,301.215964545455,6806.77081929174,309.124722461208,5.29677475577613,7.87692649596049,12.7847644785769,6.17583076620481,0.987,-0.155,0.707,-0.693,0.162,-0.96,-0.448,-0.845,-0.854,-0.308,-0.647,0.32,-0.203,0.422,0.0003596,0.297,0.061,0.192,0.076,0.128,0.079,0.09,0.079,0.066,0.081,0.051,0.088,0.041,0.103,0.034,0.125,0.027,0.0,0.0,0.0,0.0
7160,6817.25880624394,306.981708593631,6817.73511880554,308.137390195202,5.63677612150619,9.92385834847807,9.29646777667727,6.18660700914499,0.988,-0.148,0.734,-0.672,0.222,-0.966,-0.393,-0.909,-0.882,-0.408,-0.733,0.312,-0.226,0.454,0.002,0.309,0.063,0.192,0.074,0.122,0.072,0.082,0.068,0.057,0.065,0.042,0.064,0.032,0.065,0.024,0.068,0.02,0.0,0.0,0.0,0.0
7161,6803.72134183623,309.556750136312,6803.36794606861,303.234191968028,2.76782605669458,13.9315656721169,6.58602979220284,2.01688112651877,0.991,-0.12,0.818,-0.565,0.445,-0.875,-0.043,-0.946,-0.477,-0.729,-0.669,-0.34,-0.609,0.0003916,-0.443,0.188,-0.285,0.255,-0.167,0.263,-0.086,0.248,-0.031,0.228,0.009,0.21,0.041,0.198,0.072,0.192,0.099,0.193,0.0,0.0,0.0,0.0
7162,6810.72721261535,299.360197731542,6812.68404635171,308.327653341813,4.95977836687696,6.81807024619015,5.17150980886952,4.90344871900046,0.993,-0.107,0.858,-0.508,0.563,-0.815,0.165,-0.965,-0.258,-0.936,-0.651,-0.728,-0.937,-0.299,-0.858,0.29,-0.397,0.559,-0.065,0.457,0.058,0.306,0.091,0.201,0.093,0.135,0.087,0.093,0.079,0.067,0.074,0.052,0.0,0.0,0.0,0.0
7163,6811.86143664095,294.614140605243,6803.81808168434,298.193997047985,4.04635500668105,12.700583533167,10.9432582980339,6.78278662444276,0.985,-0.162,0.681,-0.726,0.074,-0.991,-0.605,-0.755,-0.82,-0.046,-0.423,0.358,-0.113,0.327,0.008,0.226,0.049,0.154,0.061,0.108,0.066,0.08,0.069,0.063,0.074,0.051,0.084,0.044,0.102,0.038,0.127,0.033,0.0,0.0,0.0,0.0
7164,6804.47112190043,301.447575739134,6804.66667220748,302.108239658736,5.47176128638369,7.63759248826688,12.7597229296826,2.83102506269209,0.989,-0.14,0.755,-0.633,0.305,-0.92,-0.244,-0.929,-0.726,-0.573,-0.784,0.025,-0.452,0.342,-0.176,0.348,-0.037,0.276,0.025,0.209,0.054,0.161,0.07,0.129,0.082,0.107,0.094,0.092,0.113,0.082,0.134,0.076,0.0,0.0,0.0,0.0
7165,6811.60200729278,295.314829985145,6814.09159940868,299.773160665062,3.79734748152066,7.33099799322049,8.50283559155211,5.64371642294021,0.991,-0.122,0.815,-0.573,0.442,-0.888,-0.047,-0.985,-0.545,-0.812,-0.874,-0.336,-0.755,0.233,-0.355,0.443,-0.089,0.372,0.022,0.263,0.06,0.182,0.071,0.128,0.072,0.093,0.07,0.07,0.068,0.054,0.068,0.046,0.0,0.0,0.0,0.0
7166,6816.93358133173,298.602359123932,6808.84279284621,293.617803842916,5.0473682108344,12.7375417934628,7.00123380248817,3.16790664478014,0.99,-0.133,0.781,-0.618,0.341,-0.93,-0.222,-0.948,-0.691,-0.594,-0.764,-0.044,-0.492,0.286,-0.222,0.335,-0.069,0.28,0.006,0.216,0.04,0.165,0.057,0.13,0.067,0.105,0.074,0.088,0.083,0.077,0.092,0.072,0.0,0.0,0.0,0.0
7167,6815.70652695178,300.561360328565,6804.9768736004,300.175435822726,4.73036589371952,14.0778125666569,8.79866088617005,3.76793628691681,0.987,-0.149,0.729,-0.678,0.198,-0.969,-0.431,-0.854,-0.783,-0.312,-0.604,0.194,-0.284,0.329,-0.092,0.285,-0.002,0.218,0.038,0.164,0.056,0.128,0.068,0.103,0.077,0.088,0.09,0.078,0.111,0.073,0.138,0.071,0.0,0.0,0.0,0.0
7168,6814.71823738296,296.799158360947,6811.9104478671,304.505273623597,6.50750255826827,14.3057344467221,7.44651138074504,2.49709759998732,0.988,-0.146,0.738,-0.669,0.216,-0.964,-0.405,-0.855,-0.744,-0.338,-0.6,0.133,-0.321,0.288,-0.135,0.275,-0.036,0.226,0.014,0.181,0.042,0.147,0.059,0.123,0.074,0.108,0.091,0.099,0.116,0.095,0.149,0.095,0.0,0.0,0.0,0.0
7169,6813.81632620531,309.903297205544,6816.14206754446,308.062158724225,3.59441196015625,10.6484204206467,10.2792681325525,2.48945089937392,0.99,-0.13,0.79,-0.606,0.366,-0.918,-0.184,-0.945,-0.636,-0.614,-0.72,-0.117,-0.514,0.196,-0.286,0.284,-0.135,0.27,-0.048,0.23,0.002,0.191,0.031,0.16,0.05,0.138,0.065,0.122,0.08,0.112,0.093,0.107,0.0,0.0,0.0,0.0
7170,6815.64319113894,297.202346284629,6803.047188743,309.993405208777,5.39455357216969,14.3889069657314,13.0256961768565,4.50100430962511,0.983,-0.176,0.626,-0.774,-0.072,-0.981,-0.715,-0.551,-0.66,0.129,-0.281,0.323,-0.07,0.267,0.014,0.192,0.046,0.139,0.061,0.106,0.072,0.086,0.085,0.074,0.106,0.068,0.149,0.064,0.254,0.047,0.467,-0.073,0.0,0.0,0.0,0.0
7171,6806.91444649471,305.504906987118,6809.13232393869,297.772156523221,3.05456590999105,10.004538925978,10.3075249057903,5.52388703047034,0.989,-0.138,0.766,-0.637,0.3,-0.947,-0.291,-0.934,-0.753,-0.514,-0.738,0.067,-0.409,0.333,-0.154,0.327,-0.028,0.253,0.027,0.188,0.051,0.141,0.061,0.109,0.067,0.088,0.073,0.073,0.08,0.063,0.087,0.058,0.0,0.0,0.0,0.0
7172,6811.62375954162,310.706546674771,6804.72902679215,298.03601769152,6.22544884534527,12.5286231896451,5.83557427289143,2.23883901049626,0.991,-0.128,0.798,-0.597,0.386,-0.912,-0.152,-0.956,-0.615,-0.656,-0.743,-0.162,-0.554,0.187,-0.312,0.298,-0.143,0.287,-0.047,0.243,0.007,0.198,0.037,0.163,0.055,0.137,0.069,0.118,0.082,0.105,0.093,0.098,0.0,0.0,0.0,0.0
7173,6813.94965684382,299.898991738004,6810.21770787258,310.820462111528,5.71586101001505,12.2353430143443,7.42341609147431,6.2052596432555,0.987,-0.149,0.729,-0.676,0.21,-0.965,-0.402,-0.896,-0.872,-0.393,-0.722,0.308,-0.227,0.452,0.001,0.311,0.064,0.194,0.076,0.124,0.075,0.083,0.071,0.059,0.068,0.043,0.068,0.033,0.071,0.025,0.076,0.02,0.0,0.0,0.0,0.0
7174,6808.90610074716,301.530372009636,6816.25153270224,293.680088401577,6.03762858791165,9.50834308823438,12.0192420844463,6.09022737891049,0.986,-0.161,0.686,-0.717,0.104,-0.978,-0.551,-0.808,-0.899,-0.132,-0.493,0.422,-0.094,0.377,0.037,0.238,0.068,0.149,0.073,0.098,0.071,0.068,0.069,0.05,0.07,0.038,0.075,0.03,0.086,0.023,0.102,0.018,0.0,0.0,0.0,0.0
7175,6801.63758005065,299.943056933624,6812.56022807314,299.196953858699,3.89206522023467,6.00720826280524,6.72125164495343,6.57117488665116,0.993,-0.113,0.842,-0.533,0.516,-0.844,0.086,-0.972,-0.356,-0.895,-0.74,-0.614,-0.932,-0.104,-0.686,0.415,-0.244,0.518,-0.007,0.382,0.072,0.252,0.09,0.167,0.089,0.113,0.083,0.079,0.076,0.057,0.072,0.045,0.0,0.0,0.0,0.0
7176,6811.52066625401,305.349397149657,6809.48202576122,297.237265386633,6.47436553648157,6.42807595015489,6.67249134771611,5.66623928602651,0.991,-0.123,0.811,-0.575,0.433,-0.88,-0.035,-0.959,-0.484,-0.822,-0.866,-0.459,-0.941,0.203,-0.406,0.608,-0.011,0.455,0.094,0.271,0.106,0.163,0.098,0.102,0.086,0.067,0.076,0.045,0.068,0.031,0.064,0.024,0.0,0.0,0.0,0.0
7177,6809.55061735153,308.310494329234,6802.65768801177,307.545376571983,3.11182091587595,12.8038222671062,13.7410754593061,5.0442450697622,0.985,-0.164,0.673,-0.732,0.045,-0.974,-0.581,-0.68,-0.704,-0.079,-0.43,0.246,-0.186,0.285,-0.055,0.239,0.009,0.189,0.042,0.152,0.063,0.128,0.082,0.113,0.106,0.106,0.15,0.106,0.247,0.104,0.435,0.045,0.0,0.0,0.0,0.0
7178,6801.96692778555,297.13000520901,6813.36737040331,304.703670019657,4.22565358575201,11.9578639352424,5.28434894033601,2.09360238527796,0.992,-0.114,0.838,-0.538,0.505,-0.851,0.049,-0.971,-0.412,-0.831,-0.698,-0.461,-0.698,-0.053,-0.515,0.202,-0.313,0.29,-0.166,0.288,-0.072,0.256,-0.014,0.219,0.021,0.187,0.044,0.161,0.061,0.143,0.072,0.132,0.0,0.0,0.0,0.0
7179,6808.73855203607,302.479422228595,6804.24309432079,300.273541436126,6.33396003914749,14.5490056682817,11.4329686412298,5.51059949316378,0.983,-0.177,0.622,-0.777,-0.075,-0.989,-0.754,-0.571,-0.699,0.196,-0.237,0.374,-0.022,0.267,0.043,0.173,0.061,0.115,0.066,0.082,0.069,0.062,0.075,0.05,0.086,0.042,0.11,0.036,0.161,0.025,0.252,-0.007,0.0,0.0,0.0,0.0
7180,6817.51761424936,302.558491003413,6818.74048013124,306.279569870109,3.04146469205684,7.86658894835823,6.77478411793256,2.60523272486865,0.994,-0.1,0.876,-0.478,0.617,-0.782,0.248,-0.962,-0.182,-0.968,-0.582,-0.755,-0.799,-0.351,-0.734,0.058,-0.504,0.286,-0.283,0.339,-0.134,0.31,-0.046,0.26,0.004,0.212,0.031,0.172,0.047,0.142,0.054,0.124,0.0,0.0,0.0,0.0
7181,6816.55342904301,310.924059414888,6810.02957643553,302.290684220926,5.34315430241155,9.58900379843019,7.72807743839348,3.92503668485048,0.991,-0.128,0.8,-0.595,0.399,-0.911,-0.127,-0.985,-0.649,-0.736,-0.884,-0.157,-0.609,0.33,-0.241,0.406,-0.047,0.315,0.03,0.223,0.057,0.157,0.066,0.114,0.068,0.085,0.067,0.066,0.067,0.053,0.068,0.045,0.0,0.0,0.0,0.0
7182,6803.88523167625,304.318485147324,6803.98713188312,305.212559420582,3.43651578735954,13.8659930710953,9.89449764859151,6.94735679952529,0.986,-0.16,0.691,-0.715,0.104,-0.986,-0.567,-0.783,-0.821,-0.107,-0.469,0.329,-0.15,0.333,-0.012,0.244,0.039,0.171,0.058,0.124,0.067,0.094,0.072,0.074,0.08,0.062,0.092,0.054,0.115,0.047,0.145,0.041,0.0,0.0,0.0,0.0
7183,6808.94317827089,295.715468861928,6805.30281883182,303.984015867492,6.48976892530346,12.8115771891998,10.7411969565438,5.39138098590685,0.984,-0.168,0.661,-0.744,0.026,-0.993,-0.666,-0.713,-0.821,0.059,-0.343,0.404,-0.053,0.312,0.038,0.2,0.061,0.129,0.066,0.088,0.067,0.064,0.068,0.049,0.072,0.039,0.08,0.032,0.098,0.025,0.121,0.019,0.0,0.0,0.0,0.0
7184,6815.74663617749,302.258418882102,6818.61868221899,304.737292300764,4.60079491619684,6.44912813226836,7.65753979860321,3.316375673687,0.993,-0.109,0.852,-0.513,0.554,-0.82,0.152,-0.974,-0.298,-0.942,-0.716,-0.674,-0.907,-0.163,-0.692,0.307,-0.332,0.439,-0.103,0.374,0.004,0.279,0.048,0.204,0.065,0.151,0.07,0.114,0.071,0.088,0.07,0.074,0.0,0.0,0.0,0.0
7185,6807.4669696967,296.367487691101,6815.33287108447,300.785378248954,5.20081208025827,14.013110839842,11.5258445227732,5.50083236994386,0.984,-0.171,0.648,-0.756,-0.013,-0.991,-0.691,-0.645,-0.746,0.092,-0.317,0.361,-0.066,0.291,0.024,0.198,0.053,0.135,0.063,0.098,0.068,0.074,0.074,0.06,0.084,0.051,0.103,0.046,0.143,0.039,0.206,0.026,0.0,0.0,0.0,0.0
7186,6811.54966098942,307.484615572808,6808.50527571225,304.023363737755,5.32980658680176,6.49679689739861,13.7863820257109,3.22466674620466,0.988,-0.141,0.75,-0.632,0.303,-0.907,-0.219,-0.914,-0.686,-0.607,-0.815,-0.036,-0.511,0.348,-0.199,0.383,-0.037,0.306,0.035,0.23,0.067,0.176,0.085,0.14,0.099,0.116,0.117,0.101,0.147,0.09,0.188,0.08,0.0,0.0,0.0,0.0
7187,6808.50131490695,294.782567445399,6815.68792722022,307.834435065116,6.6904635723256,9.86533384877144,12.3682543743628,3.51726576304241,0.986,-0.157,0.701,-0.699,0.148,-0.973,-0.507,-0.835,-0.852,-0.192,-0.529,0.321,-0.178,0.35,-0.023,0.258,0.035,0.182,0.056,0.131,0.065,0.098,0.071,0.078,0.078,0.064,0.088,0.055,0.106,0.047,0.13,0.041,0.0,0.0,0.0,0.0
7188,6807.15697781086,300.244270884451,6803.69064391453,293.773758465537,6.40003682641316,11.7110796722758,9.61004892065515,2.89294330872317,0.988,-0.147,0.737,-0.669,0.223,-0.969,-0.416,-0.887,-0.81,-0.332,-0.616,0.207,-0.278,0.333,-0.087,0.28,-0.002,0.21,0.035,0.157,0.052,0.12,0.061,0.095,0.067,0.079,0.075,0.067,0.086,0.06,0.098,0.056,0.0,0.0,0.0,0.0
7189,6817.7121008851,300.474980649817,6809.74939216247,295.607691313838,2.25069086784067,11.6904307959696,10.3901118272448,3.74845227689739,0.99,-0.135,0.776,-0.624,0.321,-0.933,-0.25,-0.913,-0.656,-0.529,-0.673,-0.056,-0.46,0.206,-0.255,0.272,-0.12,0.256,-0.041,0.22,0.005,0.186,0.033,0.159,0.053,0.139,0.071,0.126,0.09,0.119,0.108,0.117,0.0,0.0,0.0,0.0
7190,6809.73709252496,297.184452276552,6808.57372402642,296.120620520019,5.4488580766576,13.7996951290973,7.96882640717338,2.25967690631298,0.989,-0.141,0.756,-0.649,0.266,-0.953,-0.34,-0.891,-0.721,-0.422,-0.638,0.066,-0.375,0.263,-0.178,0.276,-0.067,0.237,-0.007,0.195,0.026,0.161,0.047,0.136,0.063,0.12,0.08,0.11,0.101,0.106,0.126,0.106,0.0,0.0,0.0,0.0
7191,6804.03163271474,307.829254214793,6807.2711665754,293.849039490698,2.25472683535817,12.3994277709874,13.2246130675894,3.31146753876946,0.988,-0.149,0.725,-0.679,0.179,-0.951,-0.408,-0.785,-0.657,-0.312,-0.547,0.065,-0.344,0.219,-0.188,0.248,-0.087,0.232,-0.025,0.208,0.016,0.187,0.048,0.173,0.08,0.167,0.121,0.17,0.193,0.18,0.299,0.184,0.0,0.0,0.0,0.0
7192,6804.24177069694,294.726517606982,6806.13037050462,307.185971558546,2.63373728205287,7.0723655744367,10.6633802782098,2.12765318606033,0.993,-0.111,0.843,-0.525,0.524,-0.829,0.098,-0.953,-0.339,-0.851,-0.642,-0.536,-0.701,-0.151,-0.568,0.13,-0.382,0.259,-0.227,0.287,-0.12,0.272,-0.05,0.243,-0.004,0.215,0.028,0.191,0.052,0.172,0.068,0.162,0.0,0.0,0.0,0.0
7193,6808.3618147542,310.189705130798,6807.41153325203,298.528760373962,5.98599102178387,9.94610423595488,7.83869658229719,4.84905253009914,0.989,-0.137,0.771,-0.63,0.321,-0.938,-0.243,-0.96,-0.763,-0.618,-0.879,0.059,-0.444,0.449,-0.098,0.389,0.029,0.26,0.066,0.17,0.073,0.114,0.071,0.08,0.068,0.058,0.066,0.044,0.065,0.034,0.066,0.028,0.0,0.0,0.0,0.0
7194,6807.89575710226,303.619653390552,6811.62720843732,301.668101587511,5.71170330592358,13.0561211348842,6.55795408741452,6.70387823459041,0.987,-0.151,0.721,-0.682,0.195,-0.96,-0.407,-0.88,-0.869,-0.389,-0.731,0.321,-0.215,0.468,0.015,0.313,0.074,0.191,0.082,0.121,0.079,0.081,0.075,0.057,0.072,0.041,0.073,0.031,0.078,0.023,0.085,0.018,0.0,0.0,0.0,0.0
7195,6802.57775455895,302.235439632864,6807.4601023503,304.386091831569,5.92507264951091,10.3645732121087,13.2895183021947,3.91344416856419,0.986,-0.161,0.686,-0.714,0.104,-0.977,-0.554,-0.784,-0.822,-0.12,-0.477,0.326,-0.156,0.336,-0.015,0.247,0.038,0.175,0.059,0.128,0.069,0.098,0.076,0.079,0.086,0.067,0.104,0.06,0.138,0.052,0.188,0.041,0.0,0.0,0.0,0.0
7196,6813.75269757473,306.84853180625,6818.3853237589,307.3830061745,2.52600560560738,13.8075923963148,9.72507573344395,4.65135185656544,0.988,-0.145,0.742,-0.662,0.233,-0.957,-0.377,-0.866,-0.734,-0.377,-0.622,0.105,-0.349,0.283,-0.154,0.283,-0.047,0.237,0.009,0.191,0.039,0.156,0.059,0.131,0.074,0.115,0.092,0.105,0.118,0.1,0.148,0.098,0.0,0.0,0.0,0.0
7197,6812.95348159906,302.095783160661,6808.69706779808,297.514210730456,6.08673831838095,8.47458763573687,5.00307626803231,2.8419768739251,0.993,-0.11,0.851,-0.52,0.542,-0.831,0.121,-0.976,-0.334,-0.91,-0.71,-0.609,-0.84,-0.134,-0.646,0.267,-0.338,0.401,-0.122,0.361,-0.01,0.281,0.041,0.21,0.062,0.157,0.07,0.12,0.073,0.093,0.073,0.078,0.0,0.0,0.0,0.0
7198,6804.17260066587,300.558117278679,6809.6386552038,300.381259624862,5.92771580077204,12.0092129424833,7.56296261056352,3.05265565500701,0.989,-0.137,0.77,-0.633,0.31,-0.944,-0.277,-0.94,-0.744,-0.531,-0.744,0.049,-0.422,0.325,-0.165,0.326,-0.036,0.256,0.022,0.192,0.048,0.145,0.06,0.112,0.066,0.09,0.072,0.075,0.079,0.065,0.086,0.059,0.0,0.0,0.0,0.0
7199,6812.13719930091,295.335025449686,6815.17111317953,298.873344428697,3.95796636168964,8.68922986247978,12.6760301313319,4.98608868290282,0.988,-0.147,0.736,-0.667,0.227,-0.954,-0.375,-0.879,-0.782,-0.399,-0.679,0.164,-0.327,0.36,-0.098,0.316,0.005,0.234,0.047,0.171,0.064,0.129,0.073,0.101,0.081,0.083,0.091,0.072,0.109,0.065,0.133,0.061,0.0,0.0,0.0,0.0
7200,6808.45062130636,304.06788786402,6817.20814580378,307.804637439115,5.49219407334066,14.411437061305,5.01782221224681,6.5660078843582,0.987,-0.147,0.731,-0.664,0.232,-0.935,-0.322,-0.88,-0.766,-0.507,-0.832,0.132,-0.381,0.487,-0.044,0.393,0.066,0.251,0.091,0.16,0.093,0.107,0.09,0.076,0.09,0.056,0.093,0.043,0.102,0.033,0.117,0.026,0.0,0.0,0.0,0.0
7201,6818.64861763637,307.620571014575,6806.03694816457,300.144179851768,6.22340775020243,12.9676187463001,10.9949708483197,2.70908840752532,0.986,-0.157,0.701,-0.706,0.122,-0.984,-0.543,-0.78,-0.769,-0.139,-0.475,0.255,-0.199,0.296,-0.059,0.241,0.005,0.186,0.036,0.144,0.053,0.116,0.065,0.098,0.078,0.086,0.095,0.08,0.124,0.076,0.161,0.074,0.0,0.0,0.0,0.0
7202,6812.8789990429,293.473597515767,6816.07751506414,295.38876087343,6.14824252591903,11.328907719132,6.87016912408286,5.29397116952946,0.989,-0.141,0.755,-0.649,0.276,-0.948,-0.304,-0.931,-0.798,-0.536,-0.832,0.147,-0.366,0.462,-0.055,0.365,0.048,0.236,0.073,0.151,0.075,0.101,0.072,0.071,0.069,0.051,0.067,0.039,0.067,0.03,0.069,0.024,0.0,0.0,0.0,0.0
7203,6805.18045649553,304.488711126301,6807.55090220899,305.595267229145,5.26501415565948,11.9903471725466,11.6626003760559,3.47461669580484,0.987,-0.155,0.707,-0.7,0.142,-0.979,-0.513,-0.808,-0.795,-0.187,-0.517,0.263,-0.21,0.321,-0.053,0.256,0.014,0.191,0.044,0.144,0.058,0.112,0.068,0.092,0.078,0.079,0.092,0.071,0.115,0.066,0.144,0.062,0.0,0.0,0.0,0.0
7204,6802.37435826514,300.231458257121,6805.86247184592,310.458793359237,4.38312848083697,12.0579272752017,9.80786911814854,5.79392369503697,0.987,-0.152,0.719,-0.689,0.176,-0.978,-0.474,-0.861,-0.855,-0.26,-0.588,0.305,-0.203,0.374,-0.024,0.275,0.039,0.187,0.059,0.13,0.066,0.094,0.068,0.071,0.07,0.057,0.075,0.047,0.084,0.04,0.095,0.036,0.0,0.0,0.0,0.0
7205,6802.17934727229,302.81685173803,6817.24876819956,301.712504250373,5.76821924843,13.394032390309,5.43031395698865,4.26260855095896,0.989,-0.137,0.768,-0.63,0.312,-0.929,-0.238,-0.923,-0.688,-0.59,-0.802,-0.042,-0.516,0.347,-0.191,0.391,-0.02,0.301,0.047,0.214,0.072,0.153,0.08,0.113,0.083,0.087,0.087,0.07,0.094,0.058,0.103,0.051,0.0,0.0,0.0,0.0
7206,6806.24071358051,303.350553373067,6804.08986493357,296.387570484106,6.29187211136541,11.0366619415395,7.12463527111592,6.6998629242397,0.988,-0.147,0.734,-0.671,0.223,-0.958,-0.369,-0.904,-0.862,-0.462,-0.809,0.297,-0.238,0.507,0.023,0.33,0.081,0.193,0.085,0.117,0.078,0.075,0.071,0.05,0.066,0.035,0.063,0.025,0.062,0.018,0.064,0.013,0.0,0.0,0.0,0.0
7207,6807.43710374664,304.98580622864,6810.5042389088,303.309680598406,5.57537674408836,14.5234543258819,7.21734016811877,2.39604714320913,0.989,-0.141,0.755,-0.649,0.265,-0.951,-0.334,-0.887,-0.713,-0.431,-0.646,0.053,-0.389,0.263,-0.187,0.283,-0.07,0.246,-0.006,0.203,0.029,0.168,0.052,0.143,0.07,0.127,0.089,0.117,0.117,0.115,0.151,0.117,0.0,0.0,0.0,0.0
7208,6809.55901958323,303.379825001605,6801.4388716592,293.721156011294,4.04045828071535,10.9807313477872,6.25962079081732,2.68012503821199,0.992,-0.116,0.834,-0.546,0.492,-0.863,0.025,-0.984,-0.458,-0.837,-0.762,-0.424,-0.724,0.034,-0.477,0.283,-0.246,0.329,-0.101,0.291,-0.021,0.237,0.021,0.19,0.044,0.154,0.058,0.127,0.066,0.107,0.072,0.096,0.0,0.0,0.0,0.0
7209,6813.41606465794,300.746092446167,6814.61656385775,303.950965017756,2.79294895030925,13.4153562714148,11.1042090063617,3.0082262548076,0.988,-0.144,0.742,-0.663,0.224,-0.951,-0.37,-0.833,-0.675,-0.369,-0.586,0.047,-0.368,0.226,-0.196,0.257,-0.088,0.235,-0.024,0.205,0.016,0.178,0.044,0.159,0.067,0.147,0.094,0.141,0.132,0.143,0.177,0.147,0.0,0.0,0.0,0.0
7210,6807.8665660614,310.730483686194,6815.51140717685,295.834022863884,6.46713212476043,7.47651187721403,10.3447151807143,5.47486163191043,0.988,-0.144,0.745,-0.654,0.263,-0.941,-0.303,-0.924,-0.811,-0.55,-0.871,0.182,-0.339,0.507,-0.022,0.37,0.067,0.227,0.083,0.142,0.081,0.093,0.075,0.064,0.071,0.046,0.069,0.034,0.069,0.025,0.071,0.02,0.0,0.0,0.0,0.0
