NUM,W1,W2,W3,W4,W5,W6,L1,L2,L3,L4,L5,L6,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P,S21M,S21P
1045,6808.957,296.642,6813.643,292.476,6804.161,296.039,3.185,4.256,13.880,10.030,9.767,2.093,0.975,-0.211,0.484,-0.851,-0.314,-0.923,-0.918,-0.291,-0.613,0.533,0.046,0.565,0.279,0.235,0.228,0.012,0.131,-0.064,0.066,-0.074,0.031,-0.068,0.011,-0.061,-0.002,-0.057,-0.013,-0.059,-0.029,-0.070,-0.056,-0.092
1046,6807.057,294.834,6814.484,292.519,6810.435,300.440,1.738,5.572,12.557,14.799,5.808,2.018,0.977,-0.205,0.506,-0.855,-0.316,-0.920,-0.849,-0.279,-0.578,0.415,-0.052,0.486,0.172,0.267,0.189,0.093,0.148,0.004,0.106,-0.036,0.075,-0.054,0.053,-0.064,0.038,-0.075,0.025,-0.095,0.005,-0.145,-0.057,-0.258
1047,6811.843,307.236,6812.717,292.835,6814.337,310.304,3.880,8.295,11.063,7.785,4.222,3.916,0.980,-0.190,0.572,-0.812,-0.158,-0.969,-0.790,-0.551,-0.892,0.220,-0.339,0.740,0.312,0.568,0.424,0.064,0.199,-0.132,0.061,-0.118,0.011,-0.080,-0.007,-0.054,-0.013,-0.038,-0.015,-0.028,-0.017,-0.023,-0.018,-0.021
1048,6816.792,293.884,6804.709,305.437,6804.074,307.093,3.713,4.375,8.175,11.239,9.995,2.658,0.979,-0.196,0.552,-0.825,-0.209,-0.970,-0.856,-0.457,-0.772,0.348,-0.190,0.639,0.256,0.436,0.338,0.078,0.187,-0.092,0.073,-0.100,0.022,-0.076,0.001,-0.056,-0.008,-0.043,-0.013,-0.035,-0.017,-0.030,-0.020,-0.029
1049,6810.846,310.031,6801.988,304.569,6805.986,306.007,3.268,6.839,7.558,7.768,4.501,2.866,0.986,-0.161,0.688,-0.720,0.110,-0.986,-0.519,-0.842,-0.934,-0.318,-0.897,0.393,-0.299,0.889,0.452,0.619,0.467,0.026,0.214,-0.136,0.079,-0.120,0.024,-0.085,0.003,-0.059,-0.006,-0.042,-0.010,-0.031,-0.011,-0.025
1050,6807.329,305.725,6817.323,309.335,6809.831,292.063,4.490,7.884,8.426,13.492,6.682,2.846,0.976,-0.209,0.491,-0.864,-0.333,-0.926,-0.907,-0.316,-0.757,0.540,0.151,0.806,0.459,0.105,0.191,-0.111,0.063,-0.096,0.017,-0.066,0.000,-0.046,-0.007,-0.034,-0.010,-0.027,-0.013,-0.023,-0.016,-0.022,-0.020,-0.022
1051,6818.119,307.852,6809.997,306.239,6803.475,304.273,1.262,6.850,12.417,13.953,7.734,4.144,0.974,-0.220,0.438,-0.892,-0.443,-0.879,-0.940,-0.098,-0.413,0.661,0.219,0.420,0.240,0.086,0.145,-0.025,0.081,-0.050,0.045,-0.052,0.024,-0.049,0.012,-0.047,0.003,-0.049,-0.006,-0.057,-0.023,-0.080,-0.064,-0.129
1052,6807.315,294.591,6804.140,305.579,6801.378,295.847,3.895,5.784,7.132,9.623,9.994,2.551,0.980,-0.190,0.574,-0.810,-0.156,-0.979,-0.809,-0.546,-0.876,0.234,-0.351,0.729,0.339,0.599,0.431,0.015,0.169,-0.135,0.051,-0.105,0.011,-0.070,-0.003,-0.048,-0.009,-0.035,-0.012,-0.027,-0.013,-0.022,-0.015,-0.020
1053,6805.110,301.330,6806.256,298.095,6814.072,303.282,2.147,9.607,12.310,7.531,4.700,1.504,0.981,-0.184,0.597,-0.793,-0.108,-0.974,-0.741,-0.591,-0.865,0.144,-0.357,0.627,0.153,0.472,0.256,0.175,0.196,0.022,0.129,-0.035,0.082,-0.052,0.052,-0.056,0.034,-0.056,0.021,-0.057,0.011,-0.062,0.004,-0.070
1054,6816.550,295.939,6802.306,297.001,6808.926,304.771,4.939,4.080,10.572,12.874,4.157,2.130,0.980,-0.189,0.571,-0.807,-0.154,-0.937,-0.703,-0.523,-0.793,0.086,-0.470,0.565,0.108,0.636,0.403,0.224,0.271,-0.055,0.129,-0.107,0.055,-0.095,0.020,-0.077,0.002,-0.063,-0.009,-0.054,-0.017,-0.050,-0.023,-0.051
1055,6816.494,291.697,6815.044,306.398,6804.836,296.417,3.908,5.034,14.111,11.844,8.683,2.833,0.972,-0.224,0.426,-0.887,-0.436,-0.869,-0.926,-0.111,-0.467,0.633,0.210,0.514,0.320,0.097,0.175,-0.070,0.073,-0.085,0.026,-0.070,0.005,-0.056,-0.006,-0.047,-0.014,-0.044,-0.024,-0.047,-0.046,-0.062,-0.108,-0.099
1056,6818.535,308.164,6816.795,292.400,6812.662,290.838,1.537,6.173,10.515,10.346,6.753,2.522,0.981,-0.184,0.597,-0.795,-0.109,-0.985,-0.773,-0.608,-0.919,0.198,-0.293,0.708,0.229,0.436,0.263,0.122,0.177,-0.008,0.106,-0.047,0.062,-0.054,0.036,-0.051,0.020,-0.047,0.010,-0.044,0.003,-0.043,-0.002,-0.044
1057,6810.717,301.075,6808.031,290.715,6811.142,297.637,1.355,9.743,12.322,9.963,8.029,4.045,0.974,-0.218,0.451,-0.885,-0.410,-0.890,-0.938,-0.183,-0.561,0.696,0.303,0.513,0.285,0.046,0.138,-0.055,0.064,-0.060,0.030,-0.051,0.013,-0.042,0.004,-0.036,-0.003,-0.034,-0.008,-0.034,-0.015,-0.038,-0.025,-0.046
1058,6815.027,292.229,6817.871,297.698,6816.641,294.904,3.539,6.593,10.078,8.930,6.739,1.150,0.982,-0.182,0.608,-0.784,-0.074,-0.987,-0.739,-0.659,-0.971,0.103,-0.439,0.777,0.303,0.549,0.331,0.094,0.183,-0.046,0.093,-0.065,0.048,-0.059,0.024,-0.049,0.012,-0.041,0.004,-0.036,-0.001,-0.033,-0.004,-0.032
1059,6805.944,297.766,6812.334,294.146,6810.306,304.456,3.310,8.565,14.113,13.975,7.948,3.644,0.967,-0.245,0.322,-0.938,-0.630,-0.749,-0.899,0.233,-0.044,0.718,0.340,0.191,0.186,-0.048,0.076,-0.073,0.028,-0.060,0.007,-0.047,-0.003,-0.039,-0.010,-0.036,-0.018,-0.038,-0.035,-0.051,-0.126,-0.109,0.080,0.419
1060,6812.681,308.153,6810.973,307.671,6814.280,294.530,2.008,8.792,9.171,8.645,6.936,1.152,0.982,-0.179,0.619,-0.778,-0.054,-0.984,-0.703,-0.682,-0.984,0.045,-0.460,0.776,0.261,0.519,0.287,0.126,0.180,-0.008,0.106,-0.043,0.063,-0.048,0.038,-0.045,0.023,-0.041,0.014,-0.038,0.007,-0.036,0.003,-0.036
1061,6801.668,305.882,6803.329,296.318,6804.130,300.664,3.465,6.968,11.860,7.156,7.559,1.652,0.980,-0.191,0.571,-0.803,-0.136,-0.966,-0.781,-0.590,-0.960,0.207,-0.313,0.857,0.412,0.459,0.323,0.014,0.156,-0.080,0.071,-0.078,0.032,-0.063,0.013,-0.051,0.003,-0.042,-0.003,-0.037,-0.008,-0.035,-0.012,-0.036
1062,6815.806,294.836,6806.278,304.814,6812.013,309.453,3.251,6.370,8.888,13.872,4.099,3.704,0.979,-0.193,0.558,-0.818,-0.181,-0.950,-0.775,-0.515,-0.863,0.211,-0.334,0.738,0.326,0.536,0.385,0.059,0.195,-0.106,0.076,-0.108,0.024,-0.082,0.001,-0.061,-0.009,-0.047,-0.015,-0.039,-0.019,-0.035,-0.024,-0.035
1063,6812.614,291.825,6813.905,309.992,6802.516,301.724,1.255,5.461,8.172,14.768,7.581,3.414,0.979,-0.195,0.551,-0.828,-0.215,-0.964,-0.848,-0.457,-0.786,0.375,-0.104,0.642,0.247,0.321,0.232,0.074,0.153,-0.023,0.093,-0.052,0.056,-0.057,0.033,-0.056,0.019,-0.055,0.008,-0.057,-0.002,-0.066,-0.013,-0.083
1064,6802.333,295.067,6813.607,309.726,6814.400,297.884,1.385,4.973,12.142,7.378,4.118,1.259,0.986,-0.156,0.703,-0.698,0.154,-0.964,-0.444,-0.842,-0.833,-0.364,-0.787,0.239,-0.362,0.571,0.042,0.503,0.211,0.291,0.225,0.123,0.188,0.026,0.144,-0.024,0.109,-0.049,0.083,-0.063,0.064,-0.072,0.053,-0.080
1065,6808.634,292.909,6815.312,300.493,6810.736,290.603,2.996,9.258,13.695,11.012,5.383,1.078,0.976,-0.210,0.486,-0.866,-0.348,-0.921,-0.921,-0.249,-0.565,0.576,0.117,0.499,0.235,0.163,0.167,0.016,0.104,-0.030,0.066,-0.043,0.043,-0.046,0.029,-0.048,0.019,-0.052,0.012,-0.063,0.000,-0.094,-0.032,-0.169
1066,6804.713,294.688,6806.919,292.473,6802.076,307.570,2.139,7.815,6.445,10.304,9.729,2.420,0.981,-0.188,0.581,-0.806,-0.142,-0.969,-0.762,-0.568,-0.911,0.163,-0.379,0.792,0.373,0.507,0.330,0.037,0.164,-0.072,0.076,-0.075,0.035,-0.062,0.014,-0.049,0.004,-0.040,-0.002,-0.034,-0.007,-0.030,-0.010,-0.029
1067,6810.425,308.650,6805.670,304.348,6811.305,300.643,2.091,4.820,9.139,11.085,7.272,3.114,0.982,-0.182,0.605,-0.789,-0.091,-0.987,-0.753,-0.630,-0.924,0.143,-0.381,0.691,0.202,0.520,0.312,0.160,0.215,-0.020,0.119,-0.069,0.060,-0.071,0.028,-0.061,0.011,-0.051,0.001,-0.044,-0.006,-0.039,-0.010,-0.037
1068,6813.469,299.691,6809.783,300.080,6805.019,292.078,4.252,6.283,9.292,8.481,9.100,2.966,0.978,-0.197,0.544,-0.827,-0.208,-0.965,-0.857,-0.497,-0.905,0.350,-0.191,0.896,0.573,0.386,0.309,-0.126,0.091,-0.130,0.021,-0.084,-0.001,-0.053,-0.008,-0.036,-0.011,-0.026,-0.012,-0.020,-0.013,-0.016,-0.014,-0.015
1069,6810.792,294.059,6804.760,310.086,6814.402,302.557,1.776,4.317,6.280,12.946,5.404,3.093,0.985,-0.164,0.676,-0.729,0.079,-0.982,-0.549,-0.795,-0.898,-0.231,-0.744,0.407,-0.210,0.679,0.227,0.483,0.326,0.171,0.246,-0.011,0.149,-0.075,0.082,-0.085,0.043,-0.078,0.019,-0.069,0.005,-0.061,-0.002,-0.057
1070,6817.502,298.744,6814.666,301.756,6810.485,291.133,2.853,6.827,14.743,10.541,8.551,1.121,0.974,-0.216,0.460,-0.869,-0.374,-0.906,-0.947,-0.198,-0.505,0.631,0.167,0.473,0.245,0.131,0.163,-0.004,0.097,-0.042,0.059,-0.050,0.036,-0.051,0.023,-0.052,0.013,-0.058,0.003,-0.075,-0.023,-0.131,-0.272,-0.336
1071,6813.391,296.377,6805.903,291.545,6809.164,309.257,1.874,6.983,7.324,7.177,8.672,1.786,0.984,-0.167,0.663,-0.739,0.053,-0.980,-0.568,-0.781,-0.934,-0.225,-0.826,0.512,-0.031,0.870,0.429,0.330,0.292,0.005,0.155,-0.067,0.080,-0.071,0.042,-0.061,0.021,-0.050,0.009,-0.042,0.002,-0.036,-0.002,-0.033
1072,6812.727,296.614,6810.349,298.809,6818.309,295.120,2.715,5.434,12.583,8.088,4.063,2.239,0.983,-0.173,0.638,-0.756,-0.001,-0.970,-0.614,-0.709,-0.883,-0.108,-0.643,0.491,-0.078,0.665,0.294,0.390,0.312,0.090,0.208,-0.047,0.119,-0.084,0.064,-0.085,0.032,-0.077,0.013,-0.070,0.000,-0.067,-0.008,-0.068
1073,6814.991,296.603,6806.339,303.610,6810.722,290.567,3.351,8.352,8.631,13.849,7.674,4.864,0.973,-0.222,0.433,-0.893,-0.439,-0.884,-0.969,-0.146,-0.572,0.758,0.441,0.597,0.352,-0.066,0.106,-0.122,0.024,-0.081,-0.000,-0.051,-0.008,-0.034,-0.011,-0.025,-0.012,-0.019,-0.014,-0.017,-0.018,-0.017,-0.023,-0.018
1074,6809.210,302.326,6805.849,308.166,6815.040,305.174,2.393,8.178,6.821,12.129,6.266,4.878,0.979,-0.194,0.559,-0.819,-0.181,-0.971,-0.829,-0.537,-0.943,0.287,-0.255,0.918,0.550,0.424,0.328,-0.092,0.112,-0.125,0.033,-0.087,0.005,-0.058,-0.005,-0.040,-0.009,-0.030,-0.011,-0.023,-0.013,-0.019,-0.014,-0.018
1075,6817.535,297.797,6816.042,301.383,6810.215,292.325,3.809,5.578,14.545,14.813,4.686,4.541,0.971,-0.229,0.388,-0.902,-0.468,-0.787,-0.818,-0.095,-0.500,0.540,0.159,0.578,0.375,0.124,0.204,-0.098,0.074,-0.111,0.018,-0.086,-0.005,-0.066,-0.017,-0.056,-0.029,-0.054,-0.051,-0.064,-0.167,-0.117,0.084,0.477
1076,6809.643,293.977,6813.927,307.393,6816.732,300.861,3.320,4.635,6.335,9.431,6.079,1.195,0.987,-0.153,0.716,-0.692,0.179,-0.978,-0.442,-0.883,-0.865,-0.401,-0.859,0.219,-0.470,0.657,0.103,0.693,0.414,0.295,0.309,-0.010,0.164,-0.086,0.082,-0.086,0.041,-0.071,0.019,-0.057,0.007,-0.046,0.002,-0.041
1077,6808.221,290.861,6808.639,297.410,6810.278,291.341,3.630,9.530,8.852,12.151,6.935,1.008,0.977,-0.203,0.519,-0.849,-0.280,-0.948,-0.899,-0.388,-0.795,0.531,0.148,0.698,0.324,0.148,0.178,-0.024,0.091,-0.050,0.048,-0.048,0.026,-0.042,0.014,-0.036,0.007,-0.033,0.002,-0.032,-0.003,-0.033,-0.007,-0.036
1078,6806.169,301.415,6801.404,308.969,6814.736,297.666,1.181,4.455,11.409,14.036,9.016,4.930,0.975,-0.215,0.462,-0.880,-0.396,-0.901,-0.939,-0.171,-0.474,0.627,0.164,0.447,0.230,0.129,0.158,0.001,0.097,-0.039,0.058,-0.049,0.035,-0.050,0.020,-0.050,0.009,-0.052,-0.001,-0.059,-0.015,-0.077,-0.039,-0.109
1079,6804.130,294.283,6801.078,304.171,6809.255,297.563,1.049,8.260,10.222,7.941,5.863,3.136,0.983,-0.177,0.625,-0.774,-0.048,-0.986,-0.691,-0.673,-0.928,0.012,-0.542,0.661,0.172,0.624,0.336,0.183,0.218,-0.012,0.121,-0.057,0.066,-0.060,0.036,-0.054,0.020,-0.047,0.010,-0.042,0.003,-0.038,-0.001,-0.037
1080,6803.366,303.068,6801.073,310.857,6803.307,309.183,1.508,9.595,13.101,11.364,4.173,3.851,0.976,-0.208,0.494,-0.863,-0.344,-0.917,-0.865,-0.248,-0.585,0.444,-0.027,0.547,0.257,0.273,0.235,0.032,0.140,-0.056,0.073,-0.071,0.036,-0.067,0.016,-0.061,0.003,-0.058,-0.008,-0.060,-0.024,-0.073,-0.050,-0.099
1081,6810.037,305.052,6818.267,296.344,6812.816,309.437,1.330,5.958,12.333,11.714,7.707,2.568,0.978,-0.201,0.525,-0.843,-0.269,-0.950,-0.893,-0.372,-0.686,0.486,0.013,0.563,0.228,0.237,0.191,0.052,0.128,-0.018,0.082,-0.041,0.052,-0.048,0.034,-0.049,0.021,-0.051,0.012,-0.055,0.003,-0.065,-0.007,-0.081
1082,6802.512,295.726,6807.484,308.600,6816.643,303.951,2.365,9.025,13.102,8.919,6.392,4.909,0.975,-0.214,0.465,-0.877,-0.379,-0.897,-0.898,-0.236,-0.664,0.557,0.169,0.725,0.428,0.095,0.183,-0.107,0.061,-0.095,0.017,-0.067,-0.000,-0.048,-0.007,-0.037,-0.012,-0.030,-0.016,-0.028,-0.023,-0.029,-0.033,-0.035
1083,6807.169,298.284,6815.044,298.825,6817.980,301.717,2.794,4.276,13.404,11.814,7.483,4.849,0.975,-0.215,0.459,-0.873,-0.368,-0.884,-0.888,-0.244,-0.623,0.560,0.126,0.609,0.338,0.175,0.218,-0.046,0.101,-0.090,0.038,-0.080,0.009,-0.063,-0.005,-0.050,-0.014,-0.043,-0.021,-0.041,-0.033,-0.045,-0.053,-0.055
1084,6816.296,308.720,6802.234,293.660,6804.438,304.266,1.919,6.455,8.791,8.289,4.152,1.087,0.987,-0.153,0.719,-0.690,0.185,-0.976,-0.431,-0.891,-0.883,-0.419,-0.883,0.274,-0.351,0.689,0.147,0.526,0.268,0.229,0.222,0.059,0.155,-0.014,0.104,-0.041,0.069,-0.048,0.046,-0.049,0.031,-0.047,0.023,-0.046
1085,6810.883,310.586,6807.477,301.496,6814.727,305.449,1.402,7.475,13.666,7.061,5.038,4.548,0.980,-0.190,0.568,-0.812,-0.169,-0.949,-0.741,-0.507,-0.797,0.144,-0.415,0.605,0.180,0.604,0.394,0.155,0.233,-0.069,0.109,-0.098,0.049,-0.086,0.020,-0.071,0.004,-0.062,-0.007,-0.057,-0.017,-0.060,-0.031,-0.071
1086,6818.215,290.421,6816.448,300.579,6812.852,299.376,3.659,4.760,10.064,9.137,8.148,1.943,0.981,-0.185,0.593,-0.790,-0.097,-0.981,-0.763,-0.625,-0.931,0.156,-0.401,0.722,0.258,0.577,0.377,0.115,0.210,-0.073,0.093,-0.091,0.038,-0.074,0.013,-0.057,0.001,-0.045,-0.005,-0.037,-0.009,-0.032,-0.012,-0.030
1087,6817.853,310.768,6806.196,308.277,6811.390,290.776,2.286,8.993,9.252,14.647,5.663,4.715,0.974,-0.215,0.465,-0.874,-0.375,-0.909,-0.940,-0.239,-0.644,0.642,0.247,0.649,0.373,0.076,0.172,-0.088,0.065,-0.086,0.021,-0.065,0.003,-0.048,-0.005,-0.038,-0.010,-0.032,-0.015,-0.030,-0.022,-0.032,-0.033,-0.038
1088,6803.930,308.517,6812.824,305.102,6808.546,310.196,2.576,7.258,11.323,9.885,9.818,4.630,0.974,-0.218,0.450,-0.883,-0.401,-0.898,-0.963,-0.209,-0.623,0.738,0.379,0.589,0.339,-0.001,0.133,-0.096,0.046,-0.078,0.012,-0.056,-0.001,-0.040,-0.007,-0.030,-0.010,-0.025,-0.013,-0.022,-0.017,-0.022,-0.022,-0.023
1089,6811.247,302.838,6801.180,290.679,6811.042,290.998,2.796,6.987,7.174,12.446,5.744,3.848,0.980,-0.187,0.585,-0.802,-0.127,-0.977,-0.771,-0.598,-0.947,0.163,-0.410,0.812,0.393,0.590,0.404,0.020,0.176,-0.116,0.063,-0.101,0.018,-0.072,0.001,-0.051,-0.007,-0.037,-0.010,-0.029,-0.013,-0.024,-0.014,-0.022
1090,6816.539,308.255,6805.052,309.120,6804.962,309.989,3.267,8.558,7.587,7.149,9.218,1.220,0.982,-0.181,0.610,-0.781,-0.068,-0.975,-0.692,-0.655,-0.934,-0.005,-0.647,0.718,0.351,0.780,0.429,0.057,0.191,-0.087,0.084,-0.083,0.038,-0.065,0.017,-0.050,0.006,-0.040,-0.000,-0.033,-0.004,-0.029,-0.007,-0.027
1091,6815.425,308.124,6809.157,299.433,6815.945,307.757,3.126,7.035,13.496,11.629,5.112,1.452,0.978,-0.202,0.519,-0.845,-0.275,-0.937,-0.861,-0.364,-0.699,0.428,-0.040,0.599,0.251,0.275,0.219,0.051,0.141,-0.031,0.085,-0.054,0.051,-0.058,0.031,-0.057,0.018,-0.059,0.008,-0.065,-0.005,-0.085,-0.027,-0.125
1092,6818.107,298.985,6816.017,301.557,6803.066,300.206,4.055,4.141,12.517,8.949,8.064,1.617,0.979,-0.193,0.560,-0.803,-0.147,-0.960,-0.798,-0.552,-0.867,0.251,-0.288,0.693,0.262,0.494,0.344,0.099,0.200,-0.068,0.094,-0.089,0.041,-0.077,0.016,-0.063,0.003,-0.053,-0.006,-0.047,-0.013,-0.046,-0.019,-0.048
1093,6808.464,300.164,6807.453,292.298,6806.486,295.633,3.950,5.149,13.138,11.825,9.862,2.178,0.973,-0.223,0.432,-0.885,-0.438,-0.881,-0.935,-0.089,-0.433,0.620,0.189,0.485,0.297,0.106,0.172,-0.056,0.077,-0.077,0.031,-0.066,0.010,-0.054,-0.002,-0.046,-0.010,-0.042,-0.018,-0.044,-0.032,-0.053,-0.057,-0.070
1094,6801.158,307.541,6801.242,304.197,6813.759,297.762,1.383,7.941,14.431,10.703,4.807,3.633,0.977,-0.206,0.502,-0.856,-0.316,-0.915,-0.840,-0.298,-0.637,0.403,-0.068,0.573,0.252,0.299,0.240,0.051,0.151,-0.045,0.086,-0.068,0.047,-0.069,0.025,-0.066,0.010,-0.068,-0.004,-0.078,-0.031,-0.114,-0.153,-0.211
1095,6817.115,303.081,6805.596,305.933,6807.735,290.648,2.630,8.027,12.071,9.399,4.067,4.498,0.979,-0.196,0.546,-0.830,-0.222,-0.951,-0.813,-0.450,-0.793,0.289,-0.250,0.685,0.311,0.486,0.371,0.042,0.178,-0.113,0.063,-0.105,0.017,-0.077,-0.002,-0.056,-0.010,-0.043,-0.015,-0.036,-0.019,-0.032,-0.024,-0.032
1096,6804.580,298.488,6801.434,292.663,6808.887,309.331,1.791,4.585,12.701,10.823,6.102,4.088,0.979,-0.195,0.550,-0.824,-0.203,-0.946,-0.794,-0.478,-0.817,0.275,-0.218,0.683,0.268,0.408,0.286,0.084,0.179,-0.044,0.097,-0.073,0.049,-0.071,0.023,-0.063,0.007,-0.057,-0.004,-0.053,-0.013,-0.054,-0.023,-0.060
1097,6808.171,296.189,6802.197,307.444,6817.102,300.960,4.615,7.759,12.559,8.386,8.221,2.797,0.974,-0.215,0.467,-0.868,-0.354,-0.913,-0.942,-0.284,-0.736,0.644,0.310,0.768,0.424,0.013,0.152,-0.119,0.046,-0.090,0.011,-0.060,-0.003,-0.042,-0.008,-0.031,-0.011,-0.025,-0.014,-0.023,-0.018,-0.023,-0.024,-0.025
1098,6810.344,306.826,6818.798,296.761,6809.055,305.858,1.332,6.819,7.709,13.693,4.608,3.453,0.982,-0.180,0.613,-0.777,-0.059,-0.980,-0.708,-0.662,-0.928,0.058,-0.478,0.661,0.154,0.581,0.320,0.203,0.232,0.001,0.136,-0.060,0.076,-0.069,0.041,-0.064,0.021,-0.058,0.009,-0.053,0.000,-0.051,-0.006,-0.053
1099,6816.196,290.492,6818.762,295.335,6817.643,295.006,2.242,6.200,6.866,11.906,8.849,4.586,0.979,-0.196,0.550,-0.829,-0.214,-0.968,-0.856,-0.480,-0.864,0.367,-0.128,0.795,0.409,0.350,0.292,-0.028,0.127,-0.096,0.048,-0.081,0.015,-0.060,0.000,-0.044,-0.006,-0.034,-0.010,-0.028,-0.013,-0.024,-0.015,-0.023
1100,6817.241,296.788,6803.388,300.005,6810.733,306.657,3.749,9.421,10.702,10.975,9.960,1.450,0.973,-0.222,0.431,-0.893,-0.444,-0.880,-0.971,-0.125,-0.478,0.794,0.382,0.414,0.252,-0.004,0.111,-0.062,0.049,-0.057,0.022,-0.045,0.009,-0.037,0.001,-0.032,-0.003,-0.029,-0.008,-0.029,-0.014,-0.032,-0.021,-0.036
1101,6809.053,304.212,6809.000,304.771,6811.846,306.133,4.307,9.413,14.872,11.756,5.275,4.621,0.969,-0.239,0.348,-0.926,-0.568,-0.774,-0.899,0.093,-0.261,0.727,0.384,0.365,0.276,-0.059,0.093,-0.110,0.021,-0.079,-0.003,-0.054,-0.012,-0.040,-0.017,-0.033,-0.023,-0.031,-0.039,-0.038,-0.143,-0.077,0.114,0.150
1102,6807.277,290.121,6818.536,292.950,6804.567,290.509,4.352,4.808,11.301,13.496,4.563,4.479,0.976,-0.208,0.488,-0.857,-0.305,-0.885,-0.797,-0.350,-0.752,0.341,-0.158,0.753,0.451,0.403,0.348,-0.079,0.119,-0.147,0.026,-0.105,-0.005,-0.069,-0.015,-0.048,-0.019,-0.036,-0.023,-0.030,-0.028,-0.028,-0.035,-0.029
1103,6804.724,305.402,6817.938,309.171,6809.970,290.491,4.868,4.459,14.964,14.423,6.533,3.034,0.971,-0.232,0.379,-0.904,-0.489,-0.787,-0.831,-0.045,-0.435,0.560,0.179,0.526,0.349,0.104,0.188,-0.091,0.072,-0.102,0.021,-0.082,-0.002,-0.066,-0.014,-0.058,-0.027,-0.059,-0.055,-0.076,-0.244,-0.156,0.110,0.307
1104,6805.793,302.234,6814.577,297.599,6802.770,309.263,1.368,7.999,14.307,14.092,7.724,3.488,0.970,-0.233,0.377,-0.919,-0.552,-0.809,-0.903,0.105,-0.188,0.639,0.233,0.289,0.197,0.045,0.118,-0.030,0.068,-0.047,0.039,-0.050,0.023,-0.050,0.012,-0.053,0.001,-0.063,-0.018,-0.094,-0.149,-0.226,-0.154,0.425
1105,6815.685,310.522,6818.552,291.336,6802.233,290.497,4.914,5.264,8.431,10.706,5.431,1.696,0.982,-0.178,0.621,-0.776,-0.052,-0.982,-0.687,-0.667,-0.913,-0.007,-0.610,0.619,0.127,0.774,0.475,0.202,0.258,-0.083,0.108,-0.104,0.043,-0.081,0.015,-0.060,0.002,-0.046,-0.004,-0.036,-0.008,-0.030,-0.010,-0.027
1106,6812.594,295.471,6812.432,296.852,6801.132,292.444,4.708,4.351,8.775,10.643,4.872,1.645,0.984,-0.172,0.643,-0.756,0.003,-0.979,-0.621,-0.715,-0.887,-0.116,-0.685,0.482,-0.103,0.761,0.420,0.413,0.347,-0.003,0.169,-0.101,0.075,-0.094,0.031,-0.074,0.011,-0.058,0.000,-0.046,-0.006,-0.038,-0.009,-0.035
1107,6813.787,307.923,6816.983,310.702,6808.885,299.063,4.458,8.914,10.205,7.545,9.350,3.498,0.975,-0.212,0.480,-0.865,-0.338,-0.922,-0.921,-0.314,-0.789,0.556,0.191,0.949,0.553,-0.020,0.146,-0.163,0.029,-0.099,-0.000,-0.058,-0.009,-0.037,-0.011,-0.025,-0.012,-0.019,-0.012,-0.015,-0.013,-0.013,-0.015,-0.012
1108,6818.007,301.409,6816.826,295.657,6807.230,305.785,3.653,6.712,14.656,7.185,6.552,2.038,0.978,-0.200,0.529,-0.824,-0.209,-0.936,-0.819,-0.484,-0.872,0.328,-0.157,0.800,0.394,0.368,0.299,-0.001,0.149,-0.085,0.070,-0.085,0.031,-0.072,0.011,-0.062,-0.001,-0.056,-0.011,-0.058,-0.027,-0.073,-0.069,-0.118
1109,6818.034,305.047,6801.225,304.229,6814.993,301.403,4.010,7.102,12.337,7.303,9.652,2.750,0.975,-0.210,0.489,-0.850,-0.294,-0.924,-0.903,-0.377,-0.833,0.529,0.146,0.882,0.496,0.105,0.199,-0.121,0.064,-0.102,0.017,-0.070,-0.000,-0.049,-0.007,-0.036,-0.011,-0.029,-0.014,-0.025,-0.018,-0.024,-0.023,-0.026
1110,6814.706,290.987,6815.527,308.963,6801.667,306.067,2.784,8.123,12.350,12.153,9.385,3.682,0.971,-0.232,0.386,-0.914,-0.527,-0.837,-0.979,0.036,-0.254,0.810,0.379,0.301,0.228,-0.033,0.094,-0.075,0.036,-0.062,0.011,-0.047,0.000,-0.037,-0.006,-0.031,-0.011,-0.029,-0.017,-0.030,-0.028,-0.036,-0.047,-0.049
1111,6802.471,298.933,6812.887,298.176,6802.153,301.051,1.777,5.203,9.956,8.490,5.515,1.157,0.986,-0.160,0.692,-0.713,0.123,-0.981,-0.509,-0.843,-0.920,-0.292,-0.780,0.410,-0.190,0.664,0.194,0.427,0.253,0.170,0.199,0.033,0.138,-0.025,0.093,-0.045,0.062,-0.051,0.042,-0.051,0.028,-0.050,0.021,-0.050
1112,6816.779,290.055,6815.530,306.503,6804.345,295.615,4.427,8.450,7.447,8.858,8.524,4.704,0.977,-0.204,0.514,-0.852,-0.286,-0.950,-0.902,-0.390,-0.835,0.454,-0.081,0.955,0.766,0.186,0.196,-0.228,0.024,-0.123,-0.008,-0.064,-0.013,-0.036,-0.013,-0.023,-0.012,-0.015,-0.011,-0.011,-0.011,-0.008,-0.011,-0.007
